x_local,y_local
45.283018867924525,0.0
45.58490566037736,0.0
45.886792452830186,0.0
46.18867924528302,0.0
46.490566037735846,0.0
46.79245283018868,0.0
47.094339622641506,0.0
47.39622641509434,0.0
47.698113207547166,0.0
48.0,0.0
48.30188679245283,0.0
48.60377358490566,0.0
48.90566037735849,0.0
49.20754716981132,0.0
49.50943396226415,0.0
49.81132075471698,0.0
50.11320754716981,0.0
50.41509433962264,0.0
50.71698113207547,0.0
51.0188679245283,0.0
51.32075471698113,0.0
51.62264150943396,0.0
51.92452830188679,0.0
52.22641509433962,0.0
52.52830188679245,0.0
52.83018867924528,0.0
53.13207547169811,0.0
53.43396226415094,0.0
53.73584905660377,0.0
54.0377358490566,0.0
54.33962264150943,0.0
54.64150943396226,0.0
54.94339622641509,0.0
55.24528301886792,0.0
55.54716981132075,0.0
55.84905660377358,0.0
56.15094339622641,0.0
56.45283018867924,0.0
56.75471698113207,0.0
57.056603773584904,0.0
57.35849056603773,0.0
57.660377358490564,0.0
57.9622641509434,0.0
58.264150943396224,0.0
58.56603773584906,0.0
58.867924528301884,0.0
59.16981132075472,0.0
59.471698113207545,0.0
59.77358490566038,0.0
60.075471698113205,0.0
60.37735849056604,0.0
60.679245283018865,0.0
60.9811320754717,0.0
61.283018867924525,0.0
61.58490566037736,0.0
61.886792452830186,0.0
62.18867924528302,0.0
62.490566037735846,0.0
62.79245283018868,0.0
63.094339622641506,0.0
63.39622641509434,0.0
63.698113207547166,0.0
64.0,0.0
64.30188679245283,0.0
64.60377358490565,0.0
64.90566037735849,0.0
65.20754716981132,0.0
65.50943396226415,0.0
65.81132075471697,0.0
66.11320754716981,0.0
66.41509433962264,0.0
66.71698113207547,0.0
67.0188679245283,0.0
67.32075471698113,0.0
67.62264150943396,0.0
67.9245283018868,0.0
68.22641509433961,0.0
68.52830188679245,0.0
68.83018867924528,0.0
69.13207547169812,0.0
69.43396226415094,0.0
69.73584905660377,0.0
70.0377358490566,0.0
70.33962264150944,0.0
70.64150943396226,0.0
70.94339622641509,0.0
71.24528301886792,0.0
71.54716981132076,0.0
71.84905660377358,0.0
72.15094339622641,0.0
72.45283018867924,0.0
72.75471698113208,0.0
73.0566037735849,0.0
73.35849056603773,0.0
73.66037735849056,0.0
73.9622641509434,0.0
74.26415094339622,0.0
74.56603773584905,0.0
74.86792452830188,0.0
75.16981132075472,0.0
75.47169811320754,0.0
75.77358490566037,0.0
76.0754716981132,0.0
76.37735849056604,0.0
76.67924528301886,0.0
76.98113207547169,0.0
77.28301886792453,0.0
77.58490566037736,0.0
77.88679245283019,0.0
78.18867924528301,0.0
78.49056603773585,0.0
78.79245283018868,0.0
79.09433962264151,0.0
79.39622641509433,0.0
79.69811320754717,0.0
80.0,0.0
80.0,0.0
80.31295939554578,0.012611832496939979
80.62388912931904,0.05036553741445893
80.9307727026827,0.11301626748887728
81.23161985790259,0.20015770869459937
81.52447948573254,0.3112247153464831
81.8074522791066,0.4454969752864728
82.07870305087414,0.6021036813843521
82.33647263569274,0.780029179056136
82.57908929889055,0.9781195531737916
82.80497957830704,1.1950901116476333
83.01267848879895,1.4295337171475033
83.20083902323114,1.6799299129283196
83.36824088833465,1.9446547835755157
83.51379841877691,2.2219914867196517
83.636567618118,2.5101413874179865
83.73575228098974,2.8072357229922753
83.81070915679314,3.111347722671839
83.86095212142529,3.420505103441378
83.88615532998074,3.7327028610531525
83.88615532998074,4.04591627324891
83.86095212142529,4.358114030860683
83.81070915679314,4.667271411630224
83.73575228098974,4.971383411309787
83.636567618118,5.268477746884075
83.51379841877691,5.55662764758241
83.36824088833465,5.833964350726546
83.20083902323114,6.098689221373743
83.01267848879895,6.349085417154559
82.80497957830704,6.58352902265443
82.57908929889055,6.80049958112827
82.33647263569274,6.998589955245926
82.07870305087414,7.176515452917711
81.8074522791066,7.3331221590155895
81.52447948573254,7.46739441895558
81.23161985790259,7.578461425607463
80.9307727026827,7.6656028668131855
80.62388912931904,7.728253596887604
80.31295939554578,7.766007301805123
80.0,7.778619134302063
80.0,2.0
79.69811320754717,2.0
79.39622641509433,2.0
79.09433962264151,2.0
78.79245283018868,2.0
78.49056603773585,2.0
78.18867924528301,2.0
77.88679245283019,2.0
77.58490566037736,2.0
77.28301886792453,2.0
76.98113207547169,2.0
76.67924528301887,2.0
76.37735849056604,2.0
76.0754716981132,2.0
75.77358490566037,2.0
75.47169811320755,2.0
75.16981132075472,2.0
74.86792452830188,2.0
74.56603773584905,2.0
74.26415094339623,2.0
73.9622641509434,2.0
73.66037735849056,2.0
73.35849056603773,2.0
73.05660377358491,2.0
72.75471698113208,2.0
72.45283018867924,2.0
72.15094339622641,2.0
71.84905660377359,2.0
71.54716981132076,2.0
71.24528301886792,2.0
70.94339622641509,2.0
70.64150943396227,2.0
70.33962264150944,2.0
70.0377358490566,2.0
69.73584905660377,2.0
69.43396226415095,2.0
69.13207547169812,2.0
68.83018867924528,2.0
68.52830188679245,2.0
68.22641509433963,2.0
67.9245283018868,2.0
67.62264150943396,2.0
67.32075471698113,2.0
67.01886792452831,2.0
66.71698113207547,2.0
66.41509433962264,2.0
66.11320754716981,2.0
65.81132075471699,2.0
65.50943396226415,2.0
65.20754716981132,2.0
64.90566037735849,2.0
64.60377358490567,2.0
64.30188679245283,2.0
64.0,2.0
63.698113207547166,2.0
63.39622641509434,2.0
63.09433962264151,2.0
62.79245283018868,2.0
62.490566037735846,2.0
62.18867924528302,2.0
61.88679245283019,2.0
61.58490566037736,2.0
61.283018867924525,2.0
60.9811320754717,2.0
60.67924528301887,2.0
60.37735849056604,2.0
60.075471698113205,2.0
59.77358490566038,2.0
59.47169811320755,2.0
59.16981132075472,2.0
58.867924528301884,2.0
58.56603773584906,2.0
58.26415094339623,2.0
57.9622641509434,2.0
57.660377358490564,2.0
57.35849056603774,2.0
57.05660377358491,2.0
56.75471698113208,2.0
56.45283018867924,2.0
56.15094339622642,2.0
55.84905660377359,2.0
55.54716981132076,2.0
55.24528301886792,2.0
54.943396226415096,2.0
54.64150943396227,2.0
54.339622641509436,2.0
54.0377358490566,2.0
53.735849056603776,2.0
53.43396226415095,2.0
53.132075471698116,2.0
52.83018867924528,2.0
52.528301886792455,2.0
52.22641509433963,2.0
51.924528301886795,2.0
51.62264150943396,2.0
51.320754716981135,2.0
51.0188679245283,2.0
50.716981132075475,2.0
50.41509433962264,2.0
50.11320754716981,2.0
49.81132075471698,2.0
49.509433962264154,2.0
49.20754716981132,2.0
48.90566037735849,2.0
48.60377358490566,2.0
48.301886792452834,2.0
48.0,2.0
47.69811320754717,2.0
47.39622641509434,2.0
47.09433962264151,2.0
46.79245283018868,2.0
46.49056603773585,2.0
46.18867924528302,2.0
45.88679245283019,2.0
45.58490566037736,2.0
45.28301886792453,2.0
44.9811320754717,2.0
44.67924528301887,2.0
44.37735849056604,2.0
44.07547169811321,2.0
43.77358490566038,2.0
43.47169811320755,2.0
43.16981132075472,2.0
42.86792452830189,2.0
42.56603773584906,2.0
42.26415094339623,2.0
41.9622641509434,2.0
41.66037735849057,2.0
41.35849056603774,2.0
41.056603773584904,2.0
40.75471698113208,2.0
40.45283018867924,2.0
40.15094339622642,2.0
39.84905660377358,2.0
39.54716981132076,2.0
39.24528301886792,2.0
38.943396226415096,2.0
38.64150943396226,2.0
38.339622641509436,2.0
38.0377358490566,2.0
37.735849056603776,2.0
37.43396226415094,2.0
37.132075471698116,2.0
36.83018867924528,2.0
36.528301886792455,2.0
36.22641509433962,2.0
35.924528301886795,2.0
35.62264150943396,2.0
35.320754716981135,2.0
35.0188679245283,2.0
34.716981132075475,2.0
34.41509433962264,2.0
34.113207547169814,2.0
33.81132075471698,2.0
33.509433962264154,2.0
33.20754716981132,2.0
32.905660377358494,2.0
32.60377358490566,2.0
32.301886792452834,2.0
32.0,2.0
31.698113207547173,2.0
31.39622641509434,2.0
31.094339622641513,2.0
30.79245283018868,2.0
30.490566037735853,2.0
30.18867924528302,2.0
29.886792452830193,2.0
29.58490566037736,2.0
29.283018867924532,2.0
28.9811320754717,2.0
28.679245283018872,2.0
28.37735849056604,2.0
28.075471698113212,2.0
27.77358490566038,2.0
27.47169811320755,2.0
27.169811320754718,2.0
26.86792452830189,2.0
26.566037735849058,2.0
26.26415094339623,2.0
25.962264150943398,2.0
25.66037735849057,2.0
25.358490566037737,2.0
25.05660377358491,2.0
24.754716981132077,2.0
24.45283018867925,2.0
24.150943396226417,2.0
23.84905660377359,2.0
23.547169811320757,2.0
23.24528301886793,2.0
22.943396226415096,2.0
22.64150943396227,2.0
22.339622641509436,2.0
22.037735849056602,2.0
21.735849056603776,2.0
21.433962264150942,2.0
21.132075471698116,2.0
20.830188679245282,2.0
20.528301886792455,2.0
20.22641509433962,2.0
19.924528301886795,2.0
19.62264150943396,2.0
19.320754716981135,2.0
19.0188679245283,2.0
18.716981132075475,2.0
18.41509433962264,2.0
18.113207547169814,2.0
17.81132075471698,2.0
17.509433962264154,2.0
17.20754716981132,2.0
16.905660377358494,2.0
16.60377358490566,2.0
16.301886792452834,2.0
16.0,2.0
15.698113207547166,2.0
15.396226415094347,2.0
15.094339622641513,2.0
14.79245283018868,2.0
14.490566037735846,2.0
14.188679245283026,2.0
13.886792452830193,2.0
13.584905660377359,2.0
13.283018867924525,2.0
12.981132075471706,2.0
12.679245283018872,2.0
12.377358490566039,2.0
12.075471698113205,2.0
11.773584905660385,2.0
11.471698113207552,2.0
11.169811320754718,2.0
10.867924528301884,2.0
10.566037735849065,2.0
10.264150943396231,2.0
9.962264150943398,2.0
9.660377358490564,2.0
9.358490566037744,2.0
9.05660377358491,2.0
8.754716981132077,2.0
8.452830188679243,2.0
8.150943396226424,2.0
7.84905660377359,2.0
7.547169811320757,2.0
7.245283018867923,2.0
6.9433962264151035,2.0
6.64150943396227,2.0
6.339622641509436,2.0
6.037735849056602,2.0
5.735849056603783,2.0
5.433962264150949,2.0
5.132075471698116,2.0
4.830188679245282,2.0
4.5283018867924625,2.0
4.226415094339629,2.0
3.924528301886795,2.0
3.6226415094339615,2.0
3.320754716981142,2.0
3.0188679245283083,2.0
2.7169811320754746,2.0
2.415094339622641,2.0
2.1132075471698073,2.0
1.8113207547169878,2.0
1.5094339622641542,2.0
1.2075471698113205,2.0
0.9056603773584868,2.0
0.6037735849056673,2.0
0.3018867924528337,2.0
0.0,2.0
2.381515256152344e-16,9.778619134302062
0.3129593955457784,9.766007301805121
0.6238891293190381,9.728253596887603
0.9307727026827031,9.665602866813185
1.23161985790259,9.578461425607463
1.5244794857325459,9.467394418955578
1.807452279106604,9.33312215901559
2.078703050874137,9.17651545291771
2.3364726356927443,8.998589955245926
2.5790892988905485,8.800499581128271
2.8049795783070355,8.583529022654428
3.0126784887989566,8.349085417154559
3.200839023231139,8.098689221373743
3.368240888334652,7.833964350726546
3.513798418776917,7.556627647582411
3.6365676181179944,7.268477746884076
3.7357522809897383,6.9713834113097874
3.810709156793139,6.667271411630223
3.86095212142529,6.358114030860684
3.88615532998074,6.04591627324891
3.8861553299807405,5.732702861053153
3.86095212142529,5.4205051034413785
3.810709156793139,5.111347722671839
3.7357522809897388,4.807235722992275
3.6365676181179944,4.5101413874179865
3.5137984187769176,4.221991486719652
3.3682408883346526,3.944654783575516
3.2008390232311394,3.6799299129283196
3.0126784887989566,3.429533717147503
2.8049795783070355,3.195090111647633
2.5790892988905494,2.978119553173792
2.3364726356927448,2.780029179056136
2.078703050874137,2.6021036813843517
1.807452279106604,2.4454969752864724
1.5244794857325459,2.3112247153464827
1.2316198579025919,2.2001577086945994
0.930772702682704,2.113016267488877
0.6238891293190388,2.0503655374144585
0.3129593955457784,2.0126118324969395
2.381515256152344e-16,1.9999999999999996
0.0,4.0
0.3018867924528302,4.0
0.6037735849056604,4.0
0.9056603773584906,4.0
1.2075471698113207,4.0
1.5094339622641508,4.0
1.8113207547169812,4.0
2.1132075471698113,4.0
2.4150943396226414,4.0
2.7169811320754715,4.0
3.0188679245283017,4.0
3.320754716981132,4.0
3.6226415094339623,4.0
3.9245283018867925,4.0
4.226415094339623,4.0
4.528301886792453,4.0
4.830188679245283,4.0
5.132075471698113,4.0
5.433962264150943,4.0
5.735849056603773,4.0
6.037735849056603,4.0
6.339622641509433,4.0
6.641509433962264,4.0
6.943396226415094,4.0
7.245283018867925,4.0
7.547169811320755,4.0
7.849056603773585,4.0
8.150943396226415,4.0
8.452830188679245,4.0
8.754716981132075,4.0
9.056603773584905,4.0
9.358490566037736,4.0
9.660377358490566,4.0
9.962264150943396,4.0
10.264150943396226,4.0
10.566037735849056,4.0
10.867924528301886,4.0
11.169811320754716,4.0
11.471698113207546,4.0
11.773584905660377,4.0
12.075471698113207,4.0
12.377358490566037,4.0
12.679245283018867,4.0
12.981132075471697,4.0
13.283018867924527,4.0
13.584905660377357,4.0
13.886792452830187,4.0
14.188679245283017,4.0
14.49056603773585,4.0
14.79245283018868,4.0
15.09433962264151,4.0
15.39622641509434,4.0
15.69811320754717,4.0
16.0,4.0
16.30188679245283,4.0
16.60377358490566,4.0
16.90566037735849,4.0
17.20754716981132,4.0
17.50943396226415,4.0
17.81132075471698,4.0
18.11320754716981,4.0
18.41509433962264,4.0
18.71698113207547,4.0
19.0188679245283,4.0
19.32075471698113,4.0
19.62264150943396,4.0
19.92452830188679,4.0
20.22641509433962,4.0
20.528301886792452,4.0
20.830188679245282,4.0
21.132075471698112,4.0
21.433962264150942,4.0
21.735849056603772,4.0
22.037735849056602,4.0
22.339622641509433,4.0
22.641509433962263,4.0
22.943396226415093,4.0
23.245283018867923,4.0
23.547169811320753,4.0
23.849056603773583,4.0
24.150943396226413,4.0
24.452830188679243,4.0
24.754716981132074,4.0
25.056603773584904,4.0
25.358490566037734,4.0
25.660377358490564,4.0
25.962264150943394,4.0
26.264150943396224,4.0
26.566037735849054,4.0
26.867924528301884,4.0
27.169811320754715,4.0
27.471698113207545,4.0
27.773584905660375,4.0
28.075471698113205,4.0
28.377358490566035,4.0
28.679245283018865,4.0
28.9811320754717,4.0
29.28301886792453,4.0
29.58490566037736,4.0
29.88679245283019,4.0
30.18867924528302,4.0
30.49056603773585,4.0
30.79245283018868,4.0
31.09433962264151,4.0
31.39622641509434,4.0
31.69811320754717,4.0
32.0,4.0
32.30188679245283,4.0
32.60377358490566,4.0
32.90566037735849,4.0
33.20754716981132,4.0
33.50943396226415,4.0
33.81132075471698,4.0
34.11320754716981,4.0
34.41509433962264,4.0
34.71698113207547,4.0
35.0188679245283,4.0
35.32075471698113,4.0
35.62264150943396,4.0
35.92452830188679,4.0
36.22641509433962,4.0
36.52830188679245,4.0
36.83018867924528,4.0
37.13207547169811,4.0
37.43396226415094,4.0
37.73584905660377,4.0
38.0377358490566,4.0
38.33962264150943,4.0
38.64150943396226,4.0
38.943396226415096,4.0
39.24528301886792,4.0
39.54716981132076,4.0
39.84905660377358,4.0
40.15094339622642,4.0
40.45283018867924,4.0
40.75471698113208,4.0
41.056603773584904,4.0
41.35849056603774,4.0
41.660377358490564,4.0
41.9622641509434,4.0
42.264150943396224,4.0
42.56603773584906,4.0
42.867924528301884,4.0
43.16981132075472,4.0
43.471698113207545,4.0
43.77358490566038,4.0
44.075471698113205,4.0
44.37735849056604,4.0
44.679245283018865,4.0
44.9811320754717,4.0
45.283018867924525,4.0
45.58490566037736,4.0
45.886792452830186,4.0
46.18867924528302,4.0
46.490566037735846,4.0
46.79245283018868,4.0
47.094339622641506,4.0
47.39622641509434,4.0
47.698113207547166,4.0
48.0,4.0
48.30188679245283,4.0
48.60377358490566,4.0
48.90566037735849,4.0
49.20754716981132,4.0
49.50943396226415,4.0
49.81132075471698,4.0
50.11320754716981,4.0
50.41509433962264,4.0
50.71698113207547,4.0
51.0188679245283,4.0
51.32075471698113,4.0
51.62264150943396,4.0
51.92452830188679,4.0
52.22641509433962,4.0
52.52830188679245,4.0
52.83018867924528,4.0
53.13207547169811,4.0
53.43396226415094,4.0
53.73584905660377,4.0
54.0377358490566,4.0
54.33962264150943,4.0
54.64150943396226,4.0
54.94339622641509,4.0
55.24528301886792,4.0
55.54716981132075,4.0
55.84905660377358,4.0
56.15094339622641,4.0
56.45283018867924,4.0
56.75471698113207,4.0
57.056603773584904,4.0
57.35849056603773,4.0
57.660377358490564,4.0
57.9622641509434,4.0
58.264150943396224,4.0
58.56603773584906,4.0
58.867924528301884,4.0
59.16981132075472,4.0
59.471698113207545,4.0
59.77358490566038,4.0
60.075471698113205,4.0
60.37735849056604,4.0
60.679245283018865,4.0
60.9811320754717,4.0
61.283018867924525,4.0
61.58490566037736,4.0
61.886792452830186,4.0
62.18867924528302,4.0
62.490566037735846,4.0
62.79245283018868,4.0
63.094339622641506,4.0
63.39622641509434,4.0
63.698113207547166,4.0
64.0,4.0
64.30188679245283,4.0
64.60377358490565,4.0
64.90566037735849,4.0
65.20754716981132,4.0
65.50943396226415,4.0
65.81132075471697,4.0
66.11320754716981,4.0
66.41509433962264,4.0
66.71698113207547,4.0
67.0188679245283,4.0
67.32075471698113,4.0
67.62264150943396,4.0
67.9245283018868,4.0
68.22641509433961,4.0
68.52830188679245,4.0
68.83018867924528,4.0
69.13207547169812,4.0
69.43396226415094,4.0
69.73584905660377,4.0
70.0377358490566,4.0
70.33962264150944,4.0
70.64150943396226,4.0
70.94339622641509,4.0
71.24528301886792,4.0
71.54716981132076,4.0
71.84905660377358,4.0
72.15094339622641,4.0
72.45283018867924,4.0
72.75471698113208,4.0
73.0566037735849,4.0
73.35849056603773,4.0
73.66037735849056,4.0
73.9622641509434,4.0
74.26415094339622,4.0
74.56603773584905,4.0
74.86792452830188,4.0
75.16981132075472,4.0
75.47169811320754,4.0
75.77358490566037,4.0
76.0754716981132,4.0
76.37735849056604,4.0
76.67924528301886,4.0
76.98113207547169,4.0
77.28301886792453,4.0
77.58490566037736,4.0
77.88679245283019,4.0
78.18867924528301,4.0
78.49056603773585,4.0
78.79245283018868,4.0
79.09433962264151,4.0
79.39622641509433,4.0
79.69811320754717,4.0
80.0,4.0
80.0,3.9999999999999996
80.31295939554578,4.0126118324969395
80.62388912931904,4.050365537414459
80.9307727026827,4.113016267488877
81.23161985790259,4.200157708694599
81.52447948573254,4.311224715346483
81.8074522791066,4.445496975286472
82.07870305087414,4.602103681384351
82.33647263569274,4.780029179056136
82.57908929889055,4.978119553173791
82.80497957830704,5.195090111647633
83.01267848879895,5.429533717147503
83.20083902323114,5.679929912928319
83.36824088833465,5.9446547835755155
83.51379841877691,6.221991486719651
83.636567618118,6.510141387417986
83.73575228098974,6.807235722992274
83.81070915679314,7.111347722671839
83.86095212142529,7.420505103441378
83.88615532998074,7.732702861053152
83.88615532998074,8.04591627324891
83.86095212142529,8.358114030860683
83.81070915679314,8.667271411630223
83.73575228098974,8.971383411309786
83.636567618118,9.268477746884075
83.51379841877691,9.55662764758241
83.36824088833465,9.833964350726546
83.20083902323114,10.098689221373743
83.01267848879895,10.349085417154559
82.80497957830704,10.583529022654428
82.57908929889055,10.80049958112827
82.33647263569274,10.998589955245926
82.07870305087414,11.17651545291771
81.8074522791066,11.33312215901559
81.52447948573254,11.467394418955578
81.23161985790259,11.578461425607463
80.9307727026827,11.665602866813185
80.62388912931904,11.728253596887603
80.31295939554578,11.766007301805121
80.0,11.778619134302062
80.0,6.0
79.69811320754717,6.0
79.39622641509433,6.0
79.09433962264151,6.0
78.79245283018868,6.0
78.49056603773585,6.0
78.18867924528301,6.0
77.88679245283019,6.0
77.58490566037736,6.0
77.28301886792453,6.0
76.98113207547169,6.0
76.67924528301887,6.0
76.37735849056604,6.0
76.0754716981132,6.0
75.77358490566037,6.0
75.47169811320755,6.0
75.16981132075472,6.0
74.86792452830188,6.0
74.56603773584905,6.0
74.26415094339623,6.0
73.9622641509434,6.0
73.66037735849056,6.0
73.35849056603773,6.0
73.05660377358491,6.0
72.75471698113208,6.0
72.45283018867924,6.0
72.15094339622641,6.0
71.84905660377359,6.0
71.54716981132076,6.0
71.24528301886792,6.0
70.94339622641509,6.0
70.64150943396227,6.0
70.33962264150944,6.0
70.0377358490566,6.0
69.73584905660377,6.0
69.43396226415095,6.0
69.13207547169812,6.0
68.83018867924528,6.0
68.52830188679245,6.0
68.22641509433963,6.0
67.9245283018868,6.0
67.62264150943396,6.0
67.32075471698113,6.0
67.01886792452831,6.0
66.71698113207547,6.0
66.41509433962264,6.0
66.11320754716981,6.0
65.81132075471699,6.0
65.50943396226415,6.0
65.20754716981132,6.0
64.90566037735849,6.0
64.60377358490567,6.0
64.30188679245283,6.0
64.0,6.0
63.698113207547166,6.0
63.39622641509434,6.0
63.09433962264151,6.0
62.79245283018868,6.0
62.490566037735846,6.0
62.18867924528302,6.0
61.88679245283019,6.0
61.58490566037736,6.0
61.283018867924525,6.0
60.9811320754717,6.0
60.67924528301887,6.0
60.37735849056604,6.0
60.075471698113205,6.0
59.77358490566038,6.0
59.47169811320755,6.0
59.16981132075472,6.0
58.867924528301884,6.0
58.56603773584906,6.0
58.26415094339623,6.0
57.9622641509434,6.0
57.660377358490564,6.0
57.35849056603774,6.0
57.05660377358491,6.0
56.75471698113208,6.0
56.45283018867924,6.0
56.15094339622642,6.0
55.84905660377359,6.0
55.54716981132076,6.0
55.24528301886792,6.0
54.943396226415096,6.0
54.64150943396227,6.0
54.339622641509436,6.0
54.0377358490566,6.0
53.735849056603776,6.0
53.43396226415095,6.0
53.132075471698116,6.0
52.83018867924528,6.0
52.528301886792455,6.0
52.22641509433963,6.0
51.924528301886795,6.0
51.62264150943396,6.0
51.320754716981135,6.0
51.0188679245283,6.0
50.716981132075475,6.0
50.41509433962264,6.0
50.11320754716981,6.0
49.81132075471698,6.0
49.509433962264154,6.0
49.20754716981132,6.0
48.90566037735849,6.0
48.60377358490566,6.0
48.301886792452834,6.0
48.0,6.0
47.69811320754717,6.0
47.39622641509434,6.0
47.09433962264151,6.0
46.79245283018868,6.0
46.49056603773585,6.0
46.18867924528302,6.0
45.88679245283019,6.0
45.58490566037736,6.0
45.28301886792453,6.0
44.9811320754717,6.0
44.67924528301887,6.0
44.37735849056604,6.0
44.07547169811321,6.0
43.77358490566038,6.0
43.47169811320755,6.0
43.16981132075472,6.0
42.86792452830189,6.0
42.56603773584906,6.0
42.26415094339623,6.0
41.9622641509434,6.0
41.66037735849057,6.0
41.35849056603774,6.0
41.056603773584904,6.0
40.75471698113208,6.0
40.45283018867924,6.0
40.15094339622642,6.0
39.84905660377358,6.0
39.54716981132076,6.0
39.24528301886792,6.0
38.943396226415096,6.0
38.64150943396226,6.0
38.339622641509436,6.0
38.0377358490566,6.0
37.735849056603776,6.0
37.43396226415094,6.0
37.132075471698116,6.0
36.83018867924528,6.0
36.528301886792455,6.0
36.22641509433962,6.0
35.924528301886795,6.0
35.62264150943396,6.0
35.320754716981135,6.0
35.0188679245283,6.0
34.716981132075475,6.0
34.41509433962264,6.0
34.113207547169814,6.0
33.81132075471698,6.0
33.509433962264154,6.0
33.20754716981132,6.0
32.905660377358494,6.0
32.60377358490566,6.0
32.301886792452834,6.0
32.0,6.0
31.698113207547173,6.0
31.39622641509434,6.0
31.094339622641513,6.0
30.79245283018868,6.0
30.490566037735853,6.0
30.18867924528302,6.0
29.886792452830193,6.0
29.58490566037736,6.0
29.283018867924532,6.0
28.9811320754717,6.0
28.679245283018872,6.0
28.37735849056604,6.0
28.075471698113212,6.0
27.77358490566038,6.0
27.47169811320755,6.0
27.169811320754718,6.0
26.86792452830189,6.0
26.566037735849058,6.0
26.26415094339623,6.0
25.962264150943398,6.0
25.66037735849057,6.0
25.358490566037737,6.0
25.05660377358491,6.0
24.754716981132077,6.0
24.45283018867925,6.0
24.150943396226417,6.0
23.84905660377359,6.0
23.547169811320757,6.0
23.24528301886793,6.0
22.943396226415096,6.0
22.64150943396227,6.0
22.339622641509436,6.0
22.037735849056602,6.0
21.735849056603776,6.0
21.433962264150942,6.0
21.132075471698116,6.0
20.830188679245282,6.0
20.528301886792455,6.0
20.22641509433962,6.0
19.924528301886795,6.0
19.62264150943396,6.0
19.320754716981135,6.0
19.0188679245283,6.0
18.716981132075475,6.0
18.41509433962264,6.0
18.113207547169814,6.0
17.81132075471698,6.0
17.509433962264154,6.0
